Guid,Added,Lat,Lon,Accuracy,FixTime,Comment,MarkerLat,MarkerLon,TypeName,IsADA
7b8fc438-6240-4f0e-822f-7fbb98a4a56b,2016-11-16 16:02:13.000,30.61920470,-96.34133350,16,1479333717000,None,0.00000000,0.00000000,Outside stairs,0
85d01d43-22ac-445c-a09f-b4cd36e0450a,2016-11-16 16:04:33.000,30.61920470,-96.34133350,16,1479333717000,None,30.61851746,-96.34186495,Cross walk,1
32921c3e-c75e-4990-99b4-a19f2c60f536,2016-11-16 16:05:11.000,30.61920470,-96.34133350,16,1479333717000,None,30.61878994,-96.34200805,Curb Cut,1
c66b8168-2c9f-4f50-acaf-7d5fda82f96e,2016-11-16 16:06:09.000,30.61920470,-96.34133350,16,1479333717000,None,30.61907066,-96.34233340,Curb Cut,1
a33bf29f-67e2-4e79-915e-590e52a821b5,2016-11-16 16:06:55.000,30.61920470,-96.34133350,16,1479333717000,None,30.61917386,-96.34251555,Cross walk,1
ef8ce36b-f1ce-4905-9a07-3a705de8fb15,2016-11-16 16:08:22.000,30.61862670,-96.34341040,4,1479334054000,None,30.61839237,-96.34348768,Cross walk,1
84b6be1c-e30d-440c-9eec-6446f756dac4,2016-11-16 16:09:04.000,30.61862670,-96.34341040,4,1479334054000,None,30.61819362,-96.34383209,Cross walk,1
37ffe386-7e90-4445-a2e2-0db8fc70357e,2016-11-16 16:09:42.000,30.61862670,-96.34341040,4,1479334054000,None,30.61851383,-96.34406260,Cross walk,1
0EC52D50-A0B6-4F91-85B4-A69C79CD85C1,2016-11-16 13:10:49.000,30.61763689,-96.33695098,10,1479323405,Side entrance O&M,0.00000000,0.00000000,Accessible Door: Powered Sliding,1
0CABAA6B-2E17-425C-8979-3675DFD1B574,2016-11-16 13:19:53.000,30.61762924,-96.33811406,65,1479323840,Functions ,0.00000000,0.00000000,Accessible Door: Powered Assist,1
973855AA-FB31-4168-9E16-F5C7654C5613,2016-11-16 13:21:18.000,30.61775106,-96.33791414,5,1479324013,Functions from exterior,0.00000000,0.00000000,Accessible Door: Powered Assist,1
AB4D2D0D-C180-4055-9C44-CD1BB14FBC76,2016-11-16 13:22:23.000,30.61779728,-96.33807298,50,1479324086,Functions [both directions ],0.00000000,0.00000000,Accessible Door: Powered Sliding,1
466397C7-7590-4789-8061-3201F2150356,2016-11-16 13:24:13.000,30.61828570,-96.33793669,5,1479324207,,0.00000000,0.00000000,Sidewalk Uneven surface,0
DD61A04E-9FB6-4690-8D59-2AC56BCAC5D5,2016-11-16 13:58:49.000,30.61927434,-96.33822125,30,1479326307,,0.00000000,0.00000000,Ramps,1
34A7BB37-9A41-4195-BDAA-42D88DBBF186,2016-11-16 14:00:33.000,30.61952433,-96.33837531,10,1479326376,Uncertain about compliance. Dangerous even after painted,0.00000000,0.00000000,Outside stairs,0
8F96F396-CC52-46AB-9E13-CE7B178F402F,2016-11-16 14:03:23.000,30.62001371,-96.33832041,5,1479326561,,0.00000000,0.00000000,Cross walk,1
1853AEC9-466D-4951-8F34-BC0A74305E35,2016-11-16 14:04:03.000,30.62020327,-96.33791959,5,1479326623,,0.00000000,0.00000000,Cross walk,1
2A20AF3C-3D9D-4277-8DC7-27B441CA3B39,2016-11-16 14:04:58.000,30.62032070,-96.33796829,5,1479326653,Very useful ,0.00000000,0.00000000,Cross walk,1
A9B1B419-9FA6-4BBF-84F0-CC0825910B2D,2016-11-16 14:06:19.000,30.62076175,-96.33843189,5,1479326764,,0.00000000,0.00000000,Sidewalk Crack (Larger than ~1.5 inch),0
8422BA1A-745E-41E9-B204-3DF15867C411,2016-11-16 14:06:35.000,30.61784278,-96.33743497,65,1479326717,Side ramp for liberal arts building,0.00000000,0.00000000,Ramps,1
D8B5F9AE-EF60-4049-92F5-94AEE6DAAC61,2016-11-16 14:07:30.000,30.62094561,-96.33862199,5,1479326817,,0.00000000,0.00000000,Sidewalk Uneven surface,0
789079D9-477F-4307-932B-221B0620E044,2016-11-16 14:08:47.000,30.61674099,-96.33861621,10,1479326877,Annex entrance  ,0.00000000,0.00000000,Accessible Door: Powered Sliding,1
42E2881F-A5CC-4234-87F9-8C8883976B3F,2016-11-16 14:10:54.000,30.62243486,-96.33732975,10,1479327025,,0.00000000,0.00000000,Sidewalk Uneven surface,0
26912945-DBFC-4D16-8C03-7E536C2F1945,2016-11-16 14:11:53.000,30.62280534,-96.33726563,5,1479327085,,0.00000000,0.00000000,Sidewalk Uneven surface,0
83CD6911-88E7-426C-810C-EA5B1D5BD00E,2016-11-16 15:32:13.000,30.62129442,-96.33916548,10,1479331865,,0.00000000,0.00000000,Accessible Door: Powered Assist,1
E2381A59-1F8C-4C14-A780-B15D27C74FEA,2016-11-16 15:33:50.000,30.62112251,-96.33870774,5,1479331989,,0.00000000,0.00000000,Outside stairs,0
AA0CED52-65B6-4505-808E-B16EC2F9F7A4,2016-11-16 15:38:27.000,30.61950970,-96.33828789,5,1479332269,,0.00000000,0.00000000,Ramps,1
328A4858-09A0-4F05-A906-13F71AF166B1,2016-11-16 15:38:56.000,30.61926034,-96.33820516,10,1479332310,,0.00000000,0.00000000,Ramps,1
E6A9000F-41E5-49E0-A2B2-33CF623BCA60,2016-11-16 15:40:18.000,30.61898089,-96.33841186,10,1479332388,,30.61872267,-96.33839038,Outside stairs,0
A62C6AC9-D3EC-4ABA-9237-4A28AD6A47FD,2016-11-16 15:41:53.000,30.61892762,-96.33866122,5,1479332436,,30.61899955,-96.33859446,Accessible Door: Powered Sliding,1
E068D8F9-F0EA-491A-8D99-A53A59158743,2016-11-16 15:42:54.000,30.61889330,-96.33861520,5,1479332521,,0.00000000,0.00000000,Accessible Door: Not powered,1
F61AE580-1209-4CD4-87CE-FB0699A6176C,2016-11-16 15:51:55.000,30.61429123,-96.34115243,65,1479333073,Parking lot 28,0.00000000,0.00000000,Curb Cut,1
646fc8c9-598c-4f61-8435-81fcc7dcda5b,2016-11-16 16:10:50.000,30.61862670,-96.34341040,4,1479334054000,None,30.61810943,-96.34369909,Cross walk,1
effa50b9-68f8-4df2-8dea-4180e3f34482,2016-11-16 16:12:20.000,30.61862670,-96.34341040,4,1479334054000,None,30.61788174,-96.34357775,Curb Cut,1
76517b62-d849-426b-9c8b-a7528d8e275d,2016-11-16 16:13:53.000,30.61862670,-96.34341040,4,1479334054000,None,30.61723307,-96.34284606,Ramps,1
7486F786-2DA2-42A1-8F3F-6E74F4CB0D3C,2016-11-16 17:00:45.000,30.61594757,-96.33677757,65,1479337230,,0.00000000,0.00000000,Cross walk,1
A5CE3663-57E8-48C9-BF80-D983A44E21AF,2016-11-16 17:01:04.000,30.61597342,-96.33644513,10,1479337242,,0.00000000,0.00000000,Cross walk,1
785ABDBF-86AB-48AC-BF81-62EF663F7ACE,2016-11-16 17:09:51.000,30.61745513,-96.33904687,10,1479337741,,0.00000000,0.00000000,Accessible Door: Powered Sliding,1
F32AE4BA-FDDD-4F4A-A374-9FBC7F626AB0,2016-11-16 17:10:31.000,30.61823901,-96.33798572,5,1479337804,,0.00000000,0.00000000,Outside stairs,0
713D53FB-5B0B-4E24-BE60-93DBFC6DB186,2016-11-16 17:10:50.000,30.61721202,-96.33856852,5,1479337808,,0.00000000,0.00000000,Sidewalk Uneven surface,0
40C4182D-451C-4A95-A1AB-643BDA2CF057,2016-11-16 17:12:26.000,30.61849600,-96.33742196,10,1479337922,,0.00000000,0.00000000,Ramps,1
B4478147-2693-4FD5-BDB7-291BF7A0D552,2016-11-16 17:12:54.000,30.61733712,-96.33881411,10,1479337888,,0.00000000,0.00000000,Outside stairs,0
8E9ACD56-7761-4B4B-A713-C5CDC8823CDD,2016-11-16 17:13:19.000,30.61717324,-96.33879010,65,1479337980,,0.00000000,0.00000000,Sidewalk Crack (Larger than ~1.5 inch),0
C872476F-6BD5-4082-B663-DA3F934F996D,2016-11-16 17:14:20.000,30.61669154,-96.33877295,10,1479338037,Ramp at library ,0.00000000,0.00000000,Ramps,1
1AEE2840-C195-44B7-80B1-324D9DFE517E,2016-11-16 17:15:00.000,30.61636532,-96.33897395,10,1479338088,,0.00000000,0.00000000,Ramps,1
8F88D66E-8807-4D05-BA0D-66CFEDE6C82D,2016-11-16 17:15:36.000,30.61633016,-96.33898124,10,1479338111,,0.00000000,0.00000000,Curb Cut,1
5156AA50-626A-4AB2-AAFE-9DBCE109965F,2016-11-16 17:15:41.000,30.61906576,-96.33924292,5,1479338108,,0.00000000,0.00000000,Cross walk,1
0E292B5C-15C4-495F-B243-D511E2DAB262,2016-11-16 17:16:50.000,30.61634960,-96.33900831,5,1479338163,,0.00000000,0.00000000,Ramps,1
7AE192C0-1082-4175-8004-1C68F9010D27,2016-11-16 17:17:57.000,30.61591274,-96.33982656,5,1479338247,,0.00000000,0.00000000,Outside stairs,0
E722EB50-F51E-42E6-962E-8D8C6F749326,2016-11-16 17:18:21.000,30.61583160,-96.33992387,5,1479338281,,0.00000000,0.00000000,Outside stairs,0
1F87E105-4D13-4EE6-9249-E2AE40D171F3,2016-11-16 17:19:14.000,30.61587833,-96.33992773,5,1479338315,,0.00000000,0.00000000,Ramps,1
9F986DEC-3357-4542-B9E8-0EDF58A01518,2016-11-16 17:20:41.000,30.61635249,-96.34009846,10,1479338368,,0.00000000,0.00000000,Sidewalk Crack (Larger than ~1.5 inch),0
C9961582-2420-4895-9CA7-235BD1CE5DDF,2016-11-16 17:22:01.000,30.61624418,-96.34079409,65,1479338496,,0.00000000,0.00000000,Non-ADA-accessible Door,0
C3E1091C-B970-4C15-ABD1-ED66630C5FBB,2016-11-16 17:23:21.000,30.61642588,-96.34103087,10,1479338582,,0.00000000,0.00000000,Non-ADA-accessible Door,0
44B15FFF-69CE-49EF-80E9-AE4D4803ADEF,2016-11-16 17:24:29.000,30.61640936,-96.34136514,10,1479338642,,0.00000000,0.00000000,Non-ADA-accessible Door,0
F30846A5-3963-4057-9CA9-7AD0786810C3,2016-11-16 17:26:23.000,30.61689745,-96.34233639,65,1479338763,,0.00000000,0.00000000,Ramps,1
C20C8F31-2583-41AA-AD11-3E004180E731,2016-11-17 12:30:26.000,30.61361190,-96.34963749,10,1479407339,,0.00000000,0.00000000,Non-ADA-accessible Door,0
0517C91A-78A1-44A2-9FBB-A2AC8B1F442F,2016-11-17 14:11:13.000,30.61262137,-96.34844860,10,1479413324,,0.00000000,0.00000000,Cross walk,1
E304CCE4-4DB8-4E3B-B4BF-004A5C2A703F,2016-11-17 14:11:24.000,30.61253039,-96.34847006,10,1479413455,,0.00000000,0.00000000,Ramps,1
821BFF69-F994-48E9-93A5-52465941A1AD,2016-11-18 15:25:28.000,30.61677544,-96.33498224,10,1479504255,Into golf course,0.00000000,0.00000000,Curb Cut,1
9436EB5D-2F13-43EE-9E51-9F35D00873C4,2016-11-18 15:26:10.000,30.61682997,-96.33503496,10,1479504344,,0.00000000,0.00000000,Cross walk,1
0714CD52-8042-44DA-8378-F21FFE3E51B9,2016-11-18 15:28:25.000,30.61650798,-96.33404665,10,1479504435,,0.00000000,0.00000000,Sidewalk Uneven surface,0
25B2A702-7C36-4EC5-B357-067E580D4815,2016-11-18 15:29:20.000,30.61644842,-96.33401630,10,1479504518,,0.00000000,0.00000000,Curb Cut,1
69168A84-5F66-4C9A-9749-3E55E9825659,2016-11-18 15:29:25.000,0.00000000,0.00000000,0,0,,30.61722439,-96.33965967,Outside stairs,0
E547B3C0-6519-491B-B7B3-C22B0168B879,2016-11-18 15:30:10.000,30.61502534,-96.34094168,10,1479504550,,0.00000000,0.00000000,Accessible Door: Powered Assist,1
4D781174-9EEF-46F1-BBD9-682B1A3B502B,2016-11-18 15:30:22.000,30.61716411,-96.33965045,10,1479504606,,30.61712227,-96.33976358,Ramps,1
52D78157-75BE-4DED-9EEA-971D3B9F2E65,2016-11-18 15:30:29.000,30.61456434,-96.34080405,10,1479504581,,0.00000000,0.00000000,Non-ADA-accessible Door,0
FF4E2B87-2A32-458C-83F8-DDFF1FE1BDD8,2016-11-18 15:30:36.000,30.61458073,-96.34090673,10,1479504614,,0.00000000,0.00000000,Ramps,1
08F364A6-1C5E-4B9A-961F-FC6A39F4B25E,2016-11-18 15:30:55.000,30.61457012,-96.34064069,10,1479504640,,0.00000000,0.00000000,Curb Cut,1
DA947997-A5F4-4446-88A8-823FE518DEAE,2016-11-18 15:31:00.000,30.61455944,-96.34086424,10,1479504642,,0.00000000,0.00000000,Outside stairs,0
F88A237E-B2E8-4462-8545-3C802199348B,2016-11-18 15:31:17.000,30.61455064,-96.34059836,10,1479504664,,0.00000000,0.00000000,Ramps,1
65D774FE-71CE-44B5-83D8-B87011869622,2016-11-18 15:31:25.000,30.61456899,-96.34081554,10,1479504666,,0.00000000,0.00000000,Non-ADA-accessible Door,0
E3286459-EA73-4774-8701-E78EE033831C,2016-11-18 15:31:43.000,30.61453127,-96.34066240,10,1479504684,,0.00000000,0.00000000,Accessible Door: Not powered,1
386488A3-3ECB-4689-B28E-AE2C4A1E76AB,2016-11-16 18:58:06.000,30.62135297,-96.33715726,10,1479344192,,0.00000000,0.00000000,Curb Cut,1
06768267-452F-484C-8817-3A23C8625B6D,2016-11-16 18:59:17.000,30.62062710,-96.33779805,10,1479344297,With bumps before entering the street,0.00000000,0.00000000,Cross walk,1
CEB046C5-9642-40C3-B278-5519BBEBF7FA,2016-11-16 19:02:22.000,30.61943519,-96.33933152,30,1479344510,,0.00000000,0.00000000,Accessible Door: Powered Assist,1
424B231F-228D-49B2-8D09-E2C427A8B5F5,2016-11-16 19:03:43.000,30.61954206,-96.33889181,10,1479344560,No access at front- Power assisted side door,0.00000000,0.00000000,Outside stairs,0
B6407B2D-5364-4852-B211-093A13609238,2016-11-16 19:06:16.000,30.61860833,-96.34000063,65,1479344748,,0.00000000,0.00000000,Outside stairs,0
8B5F24C1-95BA-426F-9CD2-F20317C2757A,2016-11-16 19:08:08.000,30.61866804,-96.34065871,10,1479344852,Crosswalk with ramp,0.00000000,0.00000000,Cross walk,1
441C11FA-58DC-4606-BDFD-30026D1CE7E3,2016-11-16 19:09:12.000,30.61891090,-96.34111636,10,1479344925,,0.00000000,0.00000000,Ramps,1
0C66389F-2DE1-4FFE-AF49-140E6978A37B,2016-11-16 19:09:57.000,30.61926889,-96.34130093,10,1479344975,,30.62077651,-96.33781575,Accessible Door: Powered Sliding,1
99885FF6-FCF5-4537-8E69-3E91386B8A1A,2016-11-16 19:10:43.000,30.61916181,-96.34151417,10,1479345026,,0.00000000,0.00000000,Sidewalk Uneven surface,0
468B53FE-DB04-4CF6-9894-6131A9F12CFF,2016-11-16 19:11:18.000,30.61910830,-96.34158357,10,1479345052,,0.00000000,0.00000000,Sidewalk Crack (Larger than ~1.5 inch),0
F9D0E99E-BE51-4174-BE6B-900D61A2F656,2016-11-16 19:12:39.000,30.61867042,-96.34189152,10,1479345119,,0.00000000,0.00000000,Ramps,1
F7A4A6E4-97DC-4BAC-A1E8-87F6C5694F29,2016-11-16 19:13:41.000,30.61821923,-96.34135114,10,1479345186,Non-power and smalll,0.00000000,0.00000000,Non-ADA-accessible Door,0
9D5BECF5-1A10-4D85-91D3-AED4F333F532,2016-11-16 19:15:43.000,30.61745262,-96.34031229,10,1479345305,,0.00000000,0.00000000,Ramps,1
A3F8E183-DF39-43BD-8277-E5A7D38E42D3,2016-11-16 19:17:54.000,30.61719236,-96.33992974,10,1479345456,,0.00000000,0.00000000,Sidewalk Uneven surface,0
EFB44127-D418-42D6-8529-1528318C2817,2016-11-16 19:18:45.000,30.61703537,-96.33957979,10,1479345506,,0.00000000,0.00000000,Ramps,1
DD98F40C-561D-4D05-8F01-83D06C40ECBD,2016-11-16 19:19:58.000,30.61734156,-96.33926941,30,1479345581,,30.61670737,-96.33887256,Accessible Door: Not powered,1
27075682-F42D-44F1-8F87-DD59DFFD6B23,2016-11-16 19:21:12.000,30.61734374,-96.33913744,200,1479345632,,0.00000000,0.00000000,Accessible Door: Not powered,1
F7567DAD-0F71-4D36-998D-446DA9788AF9,2016-11-16 19:22:53.000,30.61711832,-96.33902177,65,1479345729,Non accessible but two power assisted on either side,0.00000000,0.00000000,Non-ADA-accessible Door,0
89DA4F58-9602-442A-B536-04D9BEA59DEE,2016-11-16 19:24:19.000,30.61713360,-96.33891553,30,1479345781,,0.00000000,0.00000000,Ramps,1
8EF397DB-31E4-4154-8453-52E578A9D29E,2016-11-18 12:20:45.000,30.61102609,-96.34751787,10,1479493067,,0.00000000,0.00000000,Curb Cut,1
3502B7A3-E33A-4E22-9D9D-A9CF718851BE,2016-11-18 12:21:19.000,30.61125902,-96.34821869,10,1479493262,,0.00000000,0.00000000,Accessible Door: Not powered,1
E0A0DC16-4C6C-4494-8D70-9176D32685D1,2016-11-18 12:21:37.000,30.61117625,-96.34820938,10,1479493282,,0.00000000,0.00000000,Ramps,1
99B473DE-1D4C-4C60-BF2F-37DBA5AEB93C,2016-11-18 12:22:48.000,30.61089931,-96.34863409,10,1479493348,,0.00000000,0.00000000,Sidewalk Uneven surface,0
B264923F-BEEF-4D84-BB5A-9139FCEA1A5C,2016-11-18 12:23:00.000,30.61068605,-96.34870160,22,1479493351,,0.00000000,0.00000000,Sidewalk Uneven surface,0
2C8C52F1-1748-4F18-9DB7-9A1704A1BABF,2016-11-18 12:24:25.000,30.61060213,-96.34894724,10,1479493422,How to get into biochem building,0.00000000,0.00000000,Ramps,1
A3CA794F-AECE-4E31-BD3B-1DD4CF67E29C,2016-11-18 12:24:26.000,30.61057854,-96.34905344,10,1479493450,,30.61244572,-96.34770385,Accessible Door: Not powered,1
F1E25A78-5546-4209-8DD5-2AD6449A6D5A,2016-11-18 12:24:53.000,30.61050897,-96.34914623,10,1479493478,,0.00000000,0.00000000,Accessible Door: Powered Assist,1
C0F53152-8D4C-4E4A-83BE-2E528A30F565,2016-11-18 12:24:57.000,30.61047204,-96.34900885,10,1479493476,,0.00000000,0.00000000,Accessible Door: Not powered,1
CF568373-F7DE-4451-B2D5-E46F0939453C,2016-11-18 12:25:46.000,30.61032758,-96.34924731,50,1479493534,,0.00000000,0.00000000,Non-ADA-accessible Door,0
71AE32A7-4977-48E6-A370-3AEF9D1A04AF,2016-11-18 12:27:52.000,30.61092391,-96.34943817,30,1479493658,,0.00000000,0.00000000,Non-ADA-accessible Door,0
8132AA2E-8620-4B5D-B6C2-E1DB5EE100A7,2016-11-18 12:27:53.000,30.61087102,-96.34965526,10,1479493659,,0.00000000,0.00000000,Non-ADA-accessible Door,0
7D71C90F-A3B9-4C01-801E-0CD55761CF16,2016-11-18 12:29:19.000,30.61075552,-96.34985802,10,1479493724,Wehner,0.00000000,0.00000000,Accessible Door: Not powered,1
5D0D9AA0-7CB9-4F74-9052-6E239AE26730,2016-11-18 12:30:40.000,30.61065343,-96.34996472,5,1479493798,,0.00000000,0.00000000,Accessible Door: Not powered,1
C4F25D00-49E7-4DDB-AEAA-831A4B20C8DA,2016-11-18 12:31:07.000,30.61063993,-96.35062614,10,1479493849,,0.00000000,0.00000000,Accessible Door: Not powered,1
93FCDA3E-924C-49DD-AE06-469E626009CF,2016-11-18 12:31:12.000,30.61059538,-96.35029228,5,1479493816,,0.00000000,0.00000000,Ramps,1
CB3CA4A2-82CC-4485-82E5-52B7967020E7,2016-11-18 12:31:50.000,30.61060808,-96.35061021,10,1479493892,,0.00000000,0.00000000,Accessible Door: Not powered,1
C0D8A8AC-5E3F-4483-94A1-CC70E8C7FA5B,2016-11-18 12:34:33.000,30.60982136,-96.35138889,5,1479494062,,0.00000000,0.00000000,Curb Cut,1
60237AF6-AC85-4417-8935-6EFD9211DC72,2016-11-18 12:34:47.000,30.61013610,-96.35123768,10,1479494069,,0.00000000,0.00000000,Accessible Door: Not powered,1
909F3346-53F4-499E-98D1-5BA0FE402860,2016-11-18 12:35:25.000,30.61012985,-96.35119795,5,1479494102,,0.00000000,0.00000000,Accessible Door: Not powered,1
0056B2D1-A9C6-4B43-9E9B-87E5924FE70A,2016-11-18 12:35:28.000,30.61011464,-96.35147983,5,1479494105,,0.00000000,0.00000000,Ramps,1
9235E539-453B-4E31-8F65-FE45050601C0,2016-11-18 12:35:44.000,30.61020592,-96.35116979,5,1479494128,,0.00000000,0.00000000,Ramps,1
1B90D51B-7881-45EC-8983-193EE9403FA2,2016-11-18 12:35:53.000,30.61030344,-96.35161168,5,1479494141,,0.00000000,0.00000000,Curb Cut,1
87EFFE90-3128-41F2-A549-102E2BEF63C4,2016-11-18 12:36:22.000,30.61034238,-96.35168779,5,1479494171,,0.00000000,0.00000000,Curb Cut,1
E7615858-AFDE-467A-9D3C-25807E6BFDC9,2016-11-18 12:36:50.000,30.61047502,-96.35163322,10,1479494196,,0.00000000,0.00000000,Accessible Door: Powered Sliding,1
2095D39F-A0B9-443A-BF74-13D24BD97C0B,2016-11-18 12:36:50.000,30.61039489,-96.35170740,5,1479494185,,0.00000000,0.00000000,Curb Cut,1
4D4307F2-D076-41E0-9134-0B22D3779A62,2016-11-18 12:37:49.000,30.61087572,-96.35133424,5,1479494252,,0.00000000,0.00000000,Accessible Door: Not powered,1
FE7A765F-AC5B-4C57-B3F3-BC8DEEF955B3,2016-11-18 12:38:38.000,30.61064764,-96.35090701,10,1479494282,,0.00000000,0.00000000,Accessible Door: Not powered,1
ED475EC2-FAB0-414F-B3DF-ECA824C74A61,2016-11-18 12:39:34.000,30.61120257,-96.35081355,5,1479494345,,0.00000000,0.00000000,Curb Cut,1
3F8F9801-7787-42B3-825C-ADA4B17A4285,2016-11-18 12:40:50.000,30.61126761,-96.35022766,5,1479494433,,0.00000000,0.00000000,Accessible Door: Powered Assist,1
2D10511A-3C0B-4B28-AF1D-86E57C2D341E,2016-11-18 12:41:57.000,30.61127130,-96.35055472,5,1479494384,,0.00000000,0.00000000,Accessible Door: Not powered,1
DE705C28-D0FB-4C8F-9503-87A4D21F29B0,2016-11-18 12:42:48.000,30.61162711,-96.34952190,10,1479494548,,0.00000000,0.00000000,Cross walk,1
1414F15E-411A-4C81-80C9-0FB296903005,2016-11-18 12:44:26.000,30.61152481,-96.34879519,10,1479494630,,0.00000000,0.00000000,Curb Cut,1
507A1548-98DD-4F84-A0A4-349EA912995D,2016-11-18 12:44:27.000,30.61336121,-96.35163095,1147,1479494646,,0.00000000,0.00000000,Non-ADA-accessible Door,0
073A9946-BBC9-4E67-BA97-723943AB75AB,2016-11-18 12:44:47.000,30.61173461,-96.34850283,10,1479494669,,0.00000000,0.00000000,Curb Cut,1
3C753606-D439-459B-90BB-92CA6D550878,2016-11-18 12:45:14.000,30.61127981,-96.34869109,30,1479494695,,0.00000000,0.00000000,Sidewalk Crack (Larger than ~1.5 inch),0
37835D46-DD7F-427E-9C18-9C3DDDF21BEF,2016-11-18 12:45:16.000,30.61183603,-96.34832446,10,1479494701,,0.00000000,0.00000000,Curb Cut,1
F8419B14-B0D0-4947-AD7F-78A1A2807157,2016-11-18 12:46:31.000,30.61201138,-96.34806764,10,1479494766,,0.00000000,0.00000000,Curb Cut,1
FECC72EB-15A0-4878-9059-1CCC962A1C8E,2016-11-18 12:47:23.000,30.61204939,-96.34805189,10,1479494803,,0.00000000,0.00000000,Cross walk,1
D1572A56-7CC1-4E38-A3B2-D05D7B35AAB3,2016-11-18 12:50:37.000,30.61215798,-96.34777243,10,1479495018,,0.00000000,0.00000000,Curb Cut,1
FC59BF26-4730-491B-A086-2F24BEE0D4A3,2016-11-18 12:50:49.000,30.61226066,-96.34784913,10,1479495018,,0.00000000,0.00000000,Curb Cut,1
FD558BCF-1C44-4489-B15C-14419D520459,2016-11-18 13:00:49.000,30.62185197,-96.34206217,65,1479495222,,0.00000000,0.00000000,Cross walk,1
CA1BBFA9-F798-4961-89BE-F39839422AB3,2016-11-18 13:17:12.000,30.61245231,-96.34842396,10,1479496610,,0.00000000,0.00000000,Curb Cut,1
3DD66B41-8128-4D3D-B1A6-C7EDD50A5456,2016-11-18 13:18:40.000,30.61300992,-96.34850845,10,1479496693,,0.00000000,0.00000000,Accessible Door: Not powered,1
D448D16C-8024-4A78-844E-5D64E84F33EE,2016-11-18 13:19:52.000,30.61308108,-96.34826554,10,1479496751,,0.00000000,0.00000000,Accessible Door: Not powered,1
4A8D361B-6268-4DAD-B77A-741B5475BD07,2016-11-18 13:22:16.000,30.61320144,-96.34918453,10,1479496918,,0.00000000,0.00000000,Ramps,1
E085CB3A-F29B-4E14-AF62-2950C1DBE2C8,2016-11-18 13:23:00.000,30.61333719,-96.34930179,10,1479496946,,0.00000000,0.00000000,Accessible Door: Not powered,1
19D8E9E9-7B14-42AB-8E14-0557614AFD33,2016-11-18 13:24:36.000,30.61404496,-96.34948393,10,1479497045,,30.61386721,-96.34943923,Sidewalk Uneven surface,0
D7E03DD5-53A7-4987-A778-76323BC5E553,2016-11-18 13:25:52.000,30.61399068,-96.34957169,10,1479497037,,0.00000000,0.00000000,Non-ADA-accessible Door,0
819DE944-0470-435B-A0CC-94F6B66FFC33,2016-11-18 13:26:49.000,30.61451501,-96.34891371,10,1479497181,,30.61448991,-96.34875971,Sidewalk Crack (Larger than ~1.5 inch),0
D3F9A166-101B-4404-9E37-66E6E84A83E9,2016-11-18 13:30:24.000,30.61281244,-96.34982558,10,1479497405,,30.61376991,-96.34963921,Curb Cut,1
0E9A6755-7273-4929-A60D-A17C1CB2A585,2016-11-18 13:31:10.000,30.61251760,-96.35020763,10,1479497452,,0.00000000,0.00000000,Curb Cut,1
3B8ADABF-6A82-48A6-B4BD-BB37F55ABF5E,2016-11-18 13:33:34.000,30.61165955,-96.35143155,5,1479497596,,0.00000000,0.00000000,Accessible Door: Powered Assist,1
E6F25D28-053B-47D0-9840-39A00A960F2A,2016-11-18 13:34:05.000,30.61154719,-96.35164102,10,1479497629,,30.61150488,-96.35158324,Ramps,1
E2B7245B-3594-4DE1-84EB-06773ED2A7DD,2016-11-18 13:34:27.000,30.61148583,-96.35176339,10,1479497647,,0.00000000,0.00000000,Ramps,1
C28860C7-AB41-4077-8B08-608BAC9B4308,2016-11-18 13:34:40.000,30.61154807,-96.35178963,10,1479497659,,30.61158975,-96.35152255,Accessible Door: Powered Assist,1
15A1960A-AB39-4B38-A5C8-D0A72A0B2565,2016-11-18 13:36:09.000,30.61098774,-96.35229816,5,1479497756,,0.00000000,0.00000000,Curb Cut,1
BACCABCD-5E21-40B3-B606-16CDAA385105,2016-11-18 13:36:12.000,30.61109943,-96.35231517,30,1479497748,,30.61101520,-96.35239117,Accessible Door: Not powered,1
CF99D580-D68A-4F6D-A606-45E6C3503750,2016-11-18 13:36:27.000,30.61102265,-96.35223437,5,1479497771,,0.00000000,0.00000000,Curb Cut,1
5BA49421-764F-4547-B173-9B321AB9AE5A,2016-11-18 13:36:46.000,30.61100174,-96.35225608,5,1479497785,,0.00000000,0.00000000,Ramps,1
4FDDFA7B-0188-4E89-A18E-3D746C9C9B75,2016-11-18 13:38:51.000,30.61040474,-96.35166767,5,1479497913,,0.00000000,0.00000000,Curb Cut,1
C41FC94E-597C-4821-B5EF-0C666F341CDB,2016-11-18 13:38:52.000,30.61032787,-96.35148704,30,1479497890,Cross walk ends without a curb cut,0.00000000,0.00000000,Outside stairs,0
D5D31C23-426E-45BC-80A0-E275FE5697DC,2016-11-18 13:40:18.000,30.61020039,-96.35126869,5,1479497990,,0.00000000,0.00000000,Accessible Door: Not powered,1
028EFEF1-4079-43D3-A1FE-EA03285D75AB,2016-11-18 13:43:47.000,30.60954215,-96.34996983,5,1479498208,,0.00000000,0.00000000,Accessible Door: Powered Assist,1
A6308E30-B442-4903-89B8-C7172F3EA86F,2016-11-18 13:43:56.000,30.60999712,-96.34978674,65,1479498216,,0.00000000,0.00000000,Sidewalk Uneven surface,0
